"id","created_at","source","is_retweet","text_len"
1232060434670182400,"Mon Feb 24 21:51:12 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232060498495123457,"Mon Feb 24 21:51:28 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1232060575322181633,"Mon Feb 24 21:51:46 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232064874156523523,"Mon Feb 24 22:08:51 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232067592086487043,"Mon Feb 24 22:19:39 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,24
1232130587324014593,"Tue Feb 25 02:29:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232130591862247424,"Tue Feb 25 02:29:59 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1232155591537254400,"Tue Feb 25 04:09:20 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232155595438018567,"Tue Feb 25 04:09:20 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232165943813369856,"Tue Feb 25 04:50:28 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,121
1232288843757387777,"Tue Feb 25 12:58:49 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,23
1232292177692315651,"Tue Feb 25 13:12:04 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,99
1232304804820467714,"Tue Feb 25 14:02:15 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1232304947238244352,"Tue Feb 25 14:02:49 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,38
1232304997880209410,"Tue Feb 25 14:03:01 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,38
1232305127568089089,"Tue Feb 25 14:03:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1232305458234437632,"Tue Feb 25 14:04:51 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232395209125707776,"Tue Feb 25 20:01:29 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232405794592714752,"Tue Feb 25 20:43:33 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,55
1232407003063914497,"Tue Feb 25 20:48:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232407760211341312,"Tue Feb 25 20:51:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,116
1232408152563277824,"Tue Feb 25 20:52:55 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,61
1232414019757043712,"Tue Feb 25 21:16:14 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,122
1232420003149824003,"Tue Feb 25 21:40:00 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232424174561435649,"Tue Feb 25 21:56:35 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,58
1232425065058164736,"Tue Feb 25 22:00:07 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,36
1232434103229640704,"Tue Feb 25 22:36:02 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,134
1232434360806064128,"Tue Feb 25 22:37:03 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1232492821501771776,"Wed Feb 26 02:29:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232492832897658880,"Wed Feb 26 02:29:24 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1232494118137294850,"Wed Feb 26 02:34:31 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,86
1232504131320827904,"Wed Feb 26 03:14:18 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,62
1232557197067870208,"Wed Feb 26 06:45:10 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232557481034829826,"Wed Feb 26 06:46:17 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232557903187365889,"Wed Feb 26 06:47:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,45
1232558211103772672,"Wed Feb 26 06:49:12 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,48
1232558272038572032,"Wed Feb 26 06:49:26 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232558407502065664,"Wed Feb 26 06:49:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1232558562544517121,"Wed Feb 26 06:50:35 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,78
1232559088610856960,"Wed Feb 26 06:52:41 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,34
1232559159507206145,"Wed Feb 26 06:52:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232559282173825024,"Wed Feb 26 06:53:27 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,119
1232559470980415488,"Wed Feb 26 06:54:12 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232559490353881088,"Wed Feb 26 06:54:17 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,143
1232559542484946944,"Wed Feb 26 06:54:29 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232560358172151808,"Wed Feb 26 06:57:43 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,104
1232560490355671040,"Wed Feb 26 06:58:15 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,79
1232560535125680128,"Wed Feb 26 06:58:26 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,87
1232561578551042048,"Wed Feb 26 07:02:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,123
1232561998426062848,"Wed Feb 26 07:04:14 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232565919043317761,"Wed Feb 26 07:19:49 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,80
1232566677746798592,"Wed Feb 26 07:22:50 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232566700693835777,"Wed Feb 26 07:22:56 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232567216547057664,"Wed Feb 26 07:24:59 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232631333408649216,"Wed Feb 26 11:39:45 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232652371832004608,"Wed Feb 26 13:03:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1232652397325037568,"Wed Feb 26 13:03:27 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232657640515342336,"Wed Feb 26 13:24:17 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1232657663701536768,"Wed Feb 26 13:24:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1232660469082664962,"Wed Feb 26 13:35:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,91
1232661947558060036,"Wed Feb 26 13:41:24 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,111
1232664415637471234,"Wed Feb 26 13:51:13 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,72
1232698763841503234,"Wed Feb 26 16:07:42 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,64
1232700838843473921,"Wed Feb 26 16:15:57 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,46
1232701323587604484,"Wed Feb 26 16:17:52 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,51
1232702038208851968,"Wed Feb 26 16:20:43 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,64
1232705489957539842,"Wed Feb 26 16:34:26 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1232705668899012608,"Wed Feb 26 16:35:08 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232740822052941825,"Wed Feb 26 18:54:49 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,88
1232740958460153857,"Wed Feb 26 18:55:22 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232741001212678144,"Wed Feb 26 18:55:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,144
1232741018170163202,"Wed Feb 26 18:55:36 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232741090903625728,"Wed Feb 26 18:55:53 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,144
1232742691965980673,"Wed Feb 26 19:02:15 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,123
1232743236063678465,"Wed Feb 26 19:04:25 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,133
1232845300257173505,"Thu Feb 27 01:49:59 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1232845709537353729,"Thu Feb 27 01:51:36 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,23
1232898529447890944,"Thu Feb 27 05:21:30 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,148
1232908054317981696,"Thu Feb 27 05:59:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,93
1232908958421131264,"Thu Feb 27 06:02:56 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,50
1232909228014211073,"Thu Feb 27 06:04:00 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1233022666749157379,"Thu Feb 27 13:34:46 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,23
1233208695099666433,"Fri Feb 28 01:53:59 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233220106324451328,"Fri Feb 28 02:39:20 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,143
1233229450881445889,"Fri Feb 28 03:16:28 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1233235705243013122,"Fri Feb 28 03:41:19 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233249900927868929,"Fri Feb 28 04:37:43 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,32
1233256774964273152,"Fri Feb 28 05:05:02 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233266386291580931,"Fri Feb 28 05:43:14 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,143
1233273894032871424,"Fri Feb 28 06:13:04 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233403109038346246,"Fri Feb 28 14:46:31 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,138
1233405207217876992,"Fri Feb 28 14:54:51 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233411058477535233,"Fri Feb 28 15:18:06 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,107
1233412547958755329,"Fri Feb 28 15:24:01 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1233414091353489408,"Fri Feb 28 15:30:09 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233474782026436611,"Fri Feb 28 19:31:19 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,47
1233479734975176704,"Fri Feb 28 19:51:00 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,44
1233480943807143937,"Fri Feb 28 19:55:48 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,144
1233482829767507968,"Fri Feb 28 20:03:18 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,56
1233488317049602048,"Fri Feb 28 20:25:06 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1233489045520625664,"Fri Feb 28 20:28:00 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233497372577148935,"Fri Feb 28 21:01:05 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233517271110180864,"Fri Feb 28 22:20:09 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,101
1233518334282489861,"Fri Feb 28 22:24:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233572208020205568,"Sat Feb 29 01:58:27 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233572737551159297,"Sat Feb 29 02:00:33 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,123
1233583517117775872,"Sat Feb 29 02:43:24 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,137
1233587771513507840,"Sat Feb 29 03:00:18 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233594120666566657,"Sat Feb 29 03:25:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,64
1233597596511490048,"Sat Feb 29 03:39:20 +0000 2020","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",False,23
1233598424366403584,"Sat Feb 29 03:42:38 +0000 2020","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",False,23
1233788838755151872,"Sat Feb 29 16:19:16 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,50
1233799741630230530,"Sat Feb 29 17:02:35 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,123
1233889261977587718,"Sat Feb 29 22:58:19 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,23
1233889914233786369,"Sat Feb 29 23:00:54 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,23
1233890347220164610,"Sat Feb 29 23:02:38 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,50
1233892301791023106,"Sat Feb 29 23:10:24 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,52
1233900317923672064,"Sat Feb 29 23:42:15 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,48
1233908953026908161,"Sun Mar 01 00:16:33 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1233976658572566529,"Sun Mar 01 04:45:36 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,125
1233977649552384005,"Sun Mar 01 04:49:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,36
1233987865350148097,"Sun Mar 01 05:30:08 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1233990259802767360,"Sun Mar 01 05:39:39 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234107011614285824,"Sun Mar 01 13:23:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234107028295077888,"Sun Mar 01 13:23:38 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,73
1234109126864707585,"Sun Mar 01 13:31:59 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234134094797295617,"Sun Mar 01 15:11:11 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1234211248373403648,"Sun Mar 01 20:17:46 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234222094210211846,"Sun Mar 01 21:00:52 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1234225268207898627,"Sun Mar 01 21:13:29 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,144
1234263037110083587,"Sun Mar 01 23:43:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234269356760104961,"Mon Mar 02 00:08:40 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234278963444375553,"Mon Mar 02 00:46:51 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234280284159455232,"Mon Mar 02 00:52:06 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234280791791865857,"Mon Mar 02 00:54:07 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,50
1234281253140037634,"Mon Mar 02 00:55:57 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234281436070522881,"Mon Mar 02 00:56:40 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,34
1234284276239261696,"Mon Mar 02 01:07:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1234284820576063489,"Mon Mar 02 01:10:07 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,88
1234300444199071744,"Mon Mar 02 02:12:12 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1234304563785748480,"Mon Mar 02 02:28:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,97
1234304628256366592,"Mon Mar 02 02:28:50 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,88
1234304669368844289,"Mon Mar 02 02:29:00 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,98
1234305307439923201,"Mon Mar 02 02:31:32 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,115
1234305684298227713,"Mon Mar 02 02:33:02 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,100
1234307404495544320,"Mon Mar 02 02:39:52 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1234307780862980096,"Mon Mar 02 02:41:21 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234312177718263808,"Mon Mar 02 02:58:50 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,107
1234450523882913793,"Mon Mar 02 12:08:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234450830419468288,"Mon Mar 02 12:09:47 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234453305998311424,"Mon Mar 02 12:19:37 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,144
1234453601315061760,"Mon Mar 02 12:20:48 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1234455007765942273,"Mon Mar 02 12:26:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,136
1234455635447762944,"Mon Mar 02 12:28:53 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,102
1234455653529325568,"Mon Mar 02 12:28:57 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,144
1234456341948903425,"Mon Mar 02 12:31:41 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234459143790112770,"Mon Mar 02 12:42:49 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234462291652993032,"Mon Mar 02 12:55:20 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,139
1234483443712561157,"Mon Mar 02 14:19:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234497829298679809,"Mon Mar 02 15:16:33 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234497837129457664,"Mon Mar 02 15:16:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,66
1234519726702956545,"Mon Mar 02 16:43:33 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234524212993372160,"Mon Mar 02 17:01:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,140
1234559276087234560,"Mon Mar 02 19:20:43 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234559565775220737,"Mon Mar 02 19:21:52 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234559704191381505,"Mon Mar 02 19:22:25 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234559862425735168,"Mon Mar 02 19:23:02 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1234560055694983168,"Mon Mar 02 19:23:48 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234560222934556674,"Mon Mar 02 19:24:28 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234560345840246788,"Mon Mar 02 19:24:58 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234560507144810499,"Mon Mar 02 19:25:36 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234560659788124160,"Mon Mar 02 19:26:12 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234561502947966977,"Mon Mar 02 19:29:34 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,139
1234561827972972544,"Mon Mar 02 19:30:51 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234561980360466433,"Mon Mar 02 19:31:27 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234562175177576453,"Mon Mar 02 19:32:14 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234562715164782592,"Mon Mar 02 19:34:23 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,148
1234563072565661696,"Mon Mar 02 19:35:48 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
1234563233756991489,"Mon Mar 02 19:36:26 +0000 2020","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,140
